SC_ALL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_all_p4,20,2.8,0.979795897,116148.5,116148.5,148734.345
SC_all_p4,23,3,0.816496581,4963,4963,6530.955877
SC_all_p4,13,5,0,0,0,0
SC_all_p4,21,2.666666667,1.247219129,26945.66667,26945.66667,37342.87452
SC_all_p4,14,1.333333333,0.471404521,260611.3333,260611.3333,301084.5717
SC_all_p4,16,2.666666667,0.471404521,32233.33333,32233.33333,37920.75935
SC_all_p4,15,2.666666667,1.247219129,354529,354529,329720
SC_all_p4,13,2.5,0.5,13751,13751,0
SC_all_p4,24,2.8,0.979795897,171402.75,171402.75,296092.0185
SC_all_p4,28,4,1.58113883,5107,5107,5346.920422
SC_all_p4,18,3,0.816496581,47200,47200,38690
SC_all_p4,494,2.569892473,1.158399428,169327.0233,99101.58904,249600.4052
SC_all_p4,103,3,1.414213562,139083.4545,112462.2222,137449.6128
SC_all_p4,542,2.424528302,1.04563886,165129.9604,97048.61728,242029.5381
SC_all_p4,6,2,0,33306,33306,0
SC_all_p4,31,1.857142857,0.832993128,216950.4286,216950.4286,296003.8694
SC_all_p4,12,3,0,49059.5,49059.5,36534.5
SC_all_p4,62,2.888888889,0.737027731,85538.88889,85538.88889,212084.0915
SC_all_p4,30,1.833333333,1.067187373,270778.5,270778.5,303090.5875
SC_all_p4,19,1.75,0.829156198,245045,245045,267308.0385
SC_all_p4,18,2.75,1.299038106,8482.5,8482.5,7863.358141
SC_all_p4,26,2.666666667,2.054804668,186607.8,186607.8,252084.9268
SC_all_p4,26,3.666666667,1.699673171,159861,159861,73553
SC_all_p4,29,4,0.816496581,779,779,0
SC_all_p4,50,2.363636364,1.226430688,213091,213091,308574.9634
SC_all_p4,27,2,0.894427191,24764.4,24764.4,34902.80584
SC_all_p4,43,2.333333333,0.942809042,157124.5,157124.5,249920.4988
SC_all_p4,153,2.761904762,1.019092122,74540.45,72023.57895,107451.1884
SC_all_p4,621,2.310810811,1.02569259,189575.697,149489.283,233123.2291
SC_all_p4,489,2.336842105,1.021974624,109047.7333,96998.53333,177593.0958
SC_all_p4,194,2.777777778,1.030402055,74886.5,70082.63636,149265.6682
SC_all_p4,239,2.470588235,1.169094524,140863.9677,110503.16,184738.8896
SC_all_p4,89,2.272727273,1.135454182,162265.7,154360.3333,213054.3174
SC_all_p4,14,3,0,473.5,473.5,213.5
SC_all_p4,13,2.333333333,0.471404521,86298.66667,86298.66667,104031.1054
SC_all_p4,9,3.5,0.5,1274,1274,0
SC_all_p4,18,3.5,2.061552813,29339.66667,29339.66667,39987.29584
SC_all_p4,10,4,0,7425,7425,0
SC_all_p4,10,2,0,183830.5,183830.5,183534.5
SC_all_p4,9,2.5,1.5,13816,13816,11875
SC_all_p4,13,1.333333333,0.471404521,46143.33333,46143.33333,30304.95914
SC_all_p4,13,2.666666667,0.471404521,29304,29304,40311.07322
SC_all_p4,23,2.666666667,0.745355993,44106.4,44106.4,50508.39858
SC_all_p4,99,2.636363636,1.226430688,126755.3,126755.3,213018.8369
SC_all_p4,206,2.387096774,0.973103428,164623.6552,114609.8261,198088.8761
SC_all_p4,703,2.474137931,1.020996867,136013.5893,96518.25532,207349.0448
SC_all_p4,391,2.4,1.067707825,169052.4483,125723.8367,253018.9893
SC_all_p4,144,2.529411765,0.977249866,174872.4375,187584.2143,259828.9575
SC_all_p4,63,2.888888889,0.99380799,37241.66667,37241.66667,74178.07104
SC_all_p4,22,2.666666667,0.471404521,4594.666667,4594.666667,2662.868796
SC_all_p4,23,3,1.870828693,239281,239281,314676.417
SC_all_p4,16,4,1,7465.5,7465.5,7433.5
SC_all_p4,17,2.25,1.089724736,242405.25,242405.25,280182.0137
SC_all_p4,28,4.666666667,1.247219129,125,125,0
SC_all_p4,8,2.5,1.5,79753,79753,0
SC_all_p4,18,2.5,0.866025404,124969.25,124969.25,147954.3308
SC_all_p4,20,2.5,0.5,183732,183732,183633
SC_all_p4,18,2.666666667,0.471404521,17198.66667,17198.66667,11795.88226
SC_all_p4,463,2.627118644,1.43678437,120543.98,100985.3721,182814.864
SC_all_p4,15,3.5,0.5,0,0,0
SC_all_p4,10,4,0,0,0,0
SC_all_p4,12,3,1,11510,11510,0
SC_all_p4,11,2,0,186175,186175,181190
SC_all_p4,13,2.666666667,1.247219129,28780.5,28780.5,28646.5
SC_all_p4,17,3,1,31097,31097,0
SC_all_p4,21,2.25,0.829156198,2474,2474,2846.603707
SC_all_p4,12,2,1,29335,29335,0
SC_all_p4,10,2.5,0.5,63725.5,63725.5,58635.5
SC_all_p4,19,2.4,0.489897949,11897.2,11897.2,9756.986121
SC_all_p4,437,2.571428571,1.108613974,127390.1071,104806.7292,163934.6996
SC_all_p4,12,2.666666667,0.471404521,43877.5,43877.5,42012.5
SC_all_p4,19,2.2,0.748331477,42611,42611,27366.1425
SC_all_p4,7,4,0,37,37,0
SC_all_p4,14,2.5,0.5,48909,48909,37399
SC_all_p4,13,3,1,85890,85890,0
SC_all_p4,6,5,0,161,161,0
SC_all_p4,9,3,0,153,153,0
SC_all_p4,10,2.5,0.5,921,921,0
SC_all_p4,9,2,0,9247.5,9247.5,6201.5
SC_all_p4,30,2.125,0.330718914,60548.5,66991.28571,116952.7907
SC_all_p4,20,3,0.632455532,10527.25,10527.25,10523.12331
SC_all_p4,37,3.8,1.720465053,10757,10757,13401.08894
SC_all_p4,19,3.5,1.118033989,9956.666667,9956.666667,7375.43894
SC_all_p4,23,3,0.577350269,37334,37334,41960.94813
SC_all_p4,21,3,1.58113883,342686.5,342686.5,341562.5
SC_all_p4,14,2.666666667,1.247219129,14927.66667,14927.66667,8904.029363
SC_all_p4,23,3,0.632455532,6962,6962,13174.78923
SC_all_p4,11,4,0,890,890,0
SC_all_p4,23,4,1.632993162,284344,284344,0
SC_all_p4,26,2.6,0.489897949,8749.8,8749.8,4764.616098
SC_all_p4,659,2.494382022,0.995761755,124140.7931,94950.98611,198356.663
SC_all_p4,132,2.611111111,0.950957932,35899.38889,35135.11765,64691.23708
SC_all_p4,98,2.272727273,0.862439362,198780.6364,185425.4444,200707.1196
SC_all_p4,29,3.4,1.356465997,246005.6667,246005.6667,117900.0429
SC_all_p4,11,3,0,893,893,0
SC_all_p4,18,2.5,0.5,119252,119252,114162
SC_all_p4,28,3,0.816496581,4571.666667,4571.666667,4338.20626
SC_all_p4,16,4,0,152,152,0
SC_all_p4,13,3,1,1503,1503,1207
SC_all_p4,10,3,0,5090,5090,0
SC_all_p4,17,2.75,1.479019946,257345.3333,257345.3333,303807.7917
SC_all_p4,20,2,0.816496581,231649.6667,231649.6667,320064.7751
SC_all_p4,36,2.5,0.763762616,119085.5,61921.25,114394.5521
SC_all_p4,296,2.387755102,0.985948762,129680.2766,90510.82857,150911.9065
SC_all_p4,94,2.2,0.54160256,159903.7333,138290.5385,184608.6026
SC_all_p4,12,3,0,99,99,0
SC_all_p4,16,2.25,1.299038106,456263.6667,342271,322419.9504
SC_all_p4,9,4,0,0,0,0
SC_all_p4,17,2.333333333,0.942809042,9150.666667,9150.666667,11087.17302
SC_all_p4,10,3,1,1499.5,1499.5,578.5
SC_all_p4,17,2.333333333,0.471404521,106887.6667,106887.6667,125597.9791
SC_all_p4,14,3,1,52264,52264,0
SC_all_p4,14,3.333333333,0.942809042,41063.66667,41063.66667,57486.70676
SC_all_p4,20,2,0.816496581,233265.6667,233265.6667,318954.9402
SC_all_p4,17,3.333333333,0.942809042,42993,42993,42897
SC_all_p4,409,2.476190476,1.051939144,110907.45,67567.11364,146715.7705
SC_all_p4,429,2.740740741,1.125219076,140718.5,108126.8286,182686.954
SC_all_p4,81,2.692307692,1.06587742,173963.5455,171000.5,140312.9031
SC_all_p4,490,2.6875,1.321398407,127943,118937.1569,191530.5666
SC_all_p4,94,3.615384615,1.146128033,70205.4,70205.4,129452.0291
SC_all_p4,502,2.572916667,1.170334636,142865.4556,83313.88608,231423.1387
SC_all_p4,485,2.189189189,1.098840614,192109.0735,142550.1017,268986.4191
SC_all_p4,624,2.5,1.196586053,150951.3898,142203.2353,202875.9023
SC_all_p4,122,2.5625,1.116285694,161154.6875,161154.6875,235586.6105
SC_all_p4,156,2.555555556,1.300522212,162884.5625,162884.5625,230978.3541
SC_all_p4,206,3.37037037,1.566977467,128847.4118,128847.4118,217848.0798
SC_all_p4,137,3.157894737,0.932633955,63516.27778,63516.27778,163729.6263
SC_all_p4,315,2.530612245,1.196969657,200320.8667,168637.2162,245873.5231
SC_all_p4,676,2.436170213,1.057481056,116523.8352,89911.80263,185994.1028
SC_all_p4,141,3.04,1.076289924,43933.7,31280.52632,84291.15007
SC_all_p4,703,2.47008547,1.017560763,138060.9469,99369.27368,207563.5305
SC_all_p4,86,2.470588235,0.848365006,106531.5,112876.75,187161.0837
SC_all_p4,464,2.627118644,1.43678437,120543.98,100985.3721,182814.864
SC_all_p4,572,2.308641975,1.107125912,195418.527,162278.9688,272054.6337
SC_all_p4,142,2.176470588,0.984305914,202511.8,200304.5,257767.214
SC_all_p4,116,2.47826087,0.926403294,60089.15,60089.15,146840.7416
SC_all_p4,601,2.480392157,1.007135252,161881.086,107166.0933,216121.5407
SC_all_p4,110,2.363636364,0.979120874,23578.81818,23578.81818,24442.82225
SC_all_p4,120,2.642857143,1.108869621,186284.4,186284.4,270582.6753
SC_all_p4,423,2.443037975,1.250284377,156846.24,148602.3485,254261.3981
SC_all_p4,79,2.625,0.927024811,78380.78571,74997.69231,103326.2168
SC_all_p4,97,2.272727273,0.445361771,254063.9,259226.375,138835.8586
SC_all_p4,360,2.510204082,0.992264962,155450.2174,93308.93939,206191.656
SC_all_p4,170,2.944444444,1.268079135,145814.1429,121923.2727,193504.0618
SC_all_p4,143,3.230769231,1.52687948,98611.26316,98611.26316,203399.0068
SC_all_p4,577,2.576923077,1.080351685,144607.2466,121890.0678,182833.7691
SC_all_p4,547,2.349514563,1.021218935,161386.04,96131.66667,237898.4129
SC_all_p4,94,3.428571429,0.728431359,33013.22222,33013.22222,88880.53174
SC_all_p4,101,3.083333333,1.114924013,137741.3,137741.3,218030.1086
SC_all_p4,156,2.833333333,0.957427108,104150.7647,104150.7647,182355.1252
SC_all_p4,230,2.722222222,0.931280812,72354.17241,50883.375,96087.41669
SC_all_p4,110,2.842105263,1.088850572,124482.3333,113063.6429,191307.2858
SC_all_p4,388,2.416666667,1.09987373,165652.6552,121699.5918,251320.4485
SC_all_p4,399,2.524590164,1.139550636,137756.7241,105972.2128,207243.1427
SC_all_p4,16,2.666666667,0.942809042,118633.6667,118633.6667,95275.88886
SC_all_p4,28,3,1.154700538,92242.2,92242.2,141908.4858
SC_all_p4,21,3.666666667,0.471404521,21895.5,21895.5,21254.5
SC_all_p4,31,2.8,1.326649916,245794.5,245794.5,266397.7018
SC_all_p4,24,3,0.707106781,123634.5,123634.5,143494.8118
SC_all_p4,26,2.5,1.258305739,123482.6667,123482.6667,250977.5185
SC_all_p4,37,2.125,1.536025716,189739.25,189739.25,207604.3191
SC_all_p4,24,3.333333333,1.247219129,184969,184969,99375
SC_all_p4,35,2.571428571,1.049781318,116744.2857,116744.2857,233399.1488
SC_all_p4,21,2.25,0.433012702,151062.5,151062.5,156661.6347
SC_all_p4,19,3,0.816496581,124637,124637,117743.3404
SC_all_p4,30,3,1.224744871,149067,149067,135277
SC_all_p4,50,3.142857143,1.355261854,102722.4286,50445.8,113333.2532
SC_all_p4,34,3.166666667,1.067187373,65555.25,65555.25,97129.09735
SC_all_p4,42,2.714285714,1.665986256,161612.3333,161612.3333,235314.0773
SC_all_p4,21,2.666666667,0.471404521,94173.66667,94173.66667,99621.72665
SC_all_p4,19,2.75,1.089724736,38300.66667,38300.66667,38229.38324
SC_all_p4,32,3.4,1.2,156909.6667,118657.5,108193.4658
SC_all_p4,27,3,1.414213562,55594.8,55594.8,90151.21759
SC_all_p4,31,3.6,1.496662955,102281.25,102281.25,116169.8193
SC_all_p4,44,2.875,1.165922382,55800.28571,55800.28571,127261.2606
SC_all_p4,18,2.666666667,0.942809042,118703.6667,118703.6667,95188.83193
SC_all_p4,12,3.5,0.5,8251,8251,6955
SC_all_p4,48,2.75,0.968245837,237080.1667,237080.1667,242930.0746
SC_all_p4,16,2.666666667,0.942809042,120589,120589,92853.09727
SC_all_p4,14,2.5,1.5,342599,342599,341650
SC_all_p4,17,3,0.816496581,46016.33333,46016.33333,54354.38465
SC_all_p4,19,2.25,0.433012702,172252.75,172252.75,92211.99513
SC_all_p4,28,3.5,1.118033989,43513.5,43513.5,42376.5
SC_all_p4,30,3.2,1.469693846,94613,94613,157536.2441
SC_all_p4,28,2.25,0.433012702,230125.25,229029,99423.06338
SC_all_p4,15,3,1,3857.5,3857.5,3295.5
SC_all_p4,36,2.833333333,0.372677996,23407.83333,27914.8,44546.52637
SC_all_p4,29,3,0.816496581,2082.333333,2082.333333,2177.377066
SC_all_p4,24,3.333333333,1.247219129,26737.5,26737.5,25526.5
SC_all_p4,24,3,1.224744871,104600.6667,104600.6667,127097.8057
SC_all_p4,41,3.333333333,0.942809042,30285.8,30285.8,33082.85029
SC_all_p4,34,3,1.095445115,114789,114789,103596.9643
SC_all_p4,63,4,1.118033989,78567.66667,78567.66667,109492.9595
SC_all_p4,529,2.518518519,1.32507732,141274.4429,117028.8727,196782.7695
SC_all_p4,498,2.375,1.098452194,152096.1231,135732.3793,228127.7581
SC_all_p4,427,2.4375,1.243420182,154969.2368,146596.2537,253105.6129
SC_all_p4,277,2.840909091,1.08592612,58025.72973,55410.85294,98448.31948
SC_all_p4,616,2.420454545,1.249741709,178525.025,146839.8657,263815.0018
SC_all_p4,110,2.555555556,0.7617394,34575.58824,34575.58824,55953.48495
SC_all_p4,135,3.333333333,1.168366109,89985.94118,80151.13333,173354.6966
SC_all_p4,770,2.379562044,1.019026205,138775.8231,108417.8148,225615.6968
SC_all_p4,167,3,1.10194633,59239.66667,59239.66667,149647.6597
SC_all_p4,395,2.565217391,1.096480019,128730.9111,96009.83333,175308.3298
SC_all_p4,168,2.739130435,1.258618681,153355.8947,161620.5556,249579.4172
SC_all_p4,541,2.37254902,1.028243969,162737.6465,96988.6,238721.4095
SC_all_p4,543,2.164705882,1.206327034,211377.5385,144069.7143,270639.4816
SC_all_p4,463,2.728813559,1.493834884,110069.7959,91674.55814,169567.8798
SC_all_p4,466,2.274725275,1.059399935,117773.1279,93876.44,197040.661
SC_all_p4,323,2.351851852,1.157222207,172091.098,130801.8684,218025.3824
SC_all_p4,741,2.841463415,1.329492038,93912.90411,77142.47761,182066.168
SC_all_p4,121,2.826086957,0.86738858,85534.9,85534.9,168831.9329
SC_all_p4,120,3.368421053,1.345969669,152590.2,152590.2,267362.0055
SC_all_p4,123,2.958333333,1.240939384,73091.61905,72430.8,156045.2737
SC_all_p4,128,2.944444444,1.432644106,110445.6154,95954.08333,192700.2508
SC_all_p4,177,3.068965517,0.868253677,42268.19231,42268.19231,98009.70071
SC_all_p4,218,2.487179487,1.034576462,102307.4722,93765.67857,148601.4115
SC_all_p4,503,2.4,1.036018018,123766.3148,103298.78,214679.3576
SC_all_p4,280,2.425531915,1.180419703,145878.9778,119884.5278,217688.653
SC_all_p4,406,2.236111111,1.0340462,132917.6812,118735.6094,220676.3533
SC_all_p4,717,2.426229508,0.991091738,133447.5424,100877.69,198343.811
SC_all_p4,527,2.546511628,1.063746962,124735.7342,87880,200118.6996
SC_all_p4,460,2.556962025,1.11089923,159430.3649,121928.614,229665.1257
SC_all_p4,561,2.240963855,0.938986398,118534.141,101623.5574,200576.6314
SC_all_p4,580,2.76,1.241933976,144991.8298,102478.5789,234027.3978
SC_all_p4,291,2.258064516,1.030744859,126125.3684,113495.4694,182202.5109
SC_all_p4,403,2.426229508,1.078234994,152339.1186,118189.8627,240747.9539
SC_all_p4,485,2.511904762,1.34955061,181631.7,124641.7586,263842.957
SC_all_p4,510,2.5625,1.179799595,142960.6444,82777.64557,231790.3603
SC_all_p4,138,3.041666667,1.240939384,85088.05,77281.42105,154749.2159
SC_all_p4,320,2.590909091,1.093746311,148420.4474,119723.6765,233261.2775
SC_all_p4,71,3,1.290994449,90124.8,74203.77778,81725.98102
SC_all_p4,25,3,0.894427191,1889.6,1889.6,810.0053333
SC_all_p4,93,2.8,0.8326664,89064.14286,77960.30769,125786.8467
SC_all_p4,150,2.628571429,1.220906321,83114.09375,83114.09375,148672.9865
SC_all_p4,267,2.533333333,1.127435635,151071.85,120026,238754.3452
SC_all_p4,14,1.5,0.5,42262.5,42262.5,39649.5
SC_all_p4,12,2,0,14559,14559,0
SC_all_p4,14,2,1,41051,41051,40861
SC_all_p4,11,2,0,18261,18261,0
SC_all_p4,11,2,0,18261,18261,0
SC_all_p4,13,3,0,1289,1289,1132
SC_all_p4,14,2,0,12500,12500,0
SC_all_p4,12,0,0,0,0,0
SC_all_p4,12,0,0,0,0,0
SC_all_p4,187,3.142857143,1.156172433,112436.1154,114461.3,196163.4544
SC_all_p4,18,1.5,0.5,42262.5,42262.5,39649.5
SC_all_p4,23,2,0.816496581,18740.5,18740.5,479.5
SC_all_p4,15,2,0,192813,192813,174552
SC_all_p4,29,2.75,0.829156198,110465,110465,149297.6296
SC_all_p4,12,3,0,190,190,0
SC_all_p4,18,3,0,190,190,0
SC_all_p4,15,1,0,684249,684249,0
SC_all_p4,23,1.25,0.433012702,196021.5,196021.5,282583.7035
SC_all_p4,24,2,0,367365,367365,0
SC_all_p4,261,2.666666667,0.863731293,101256.6667,84226.15152,152782.4249
SC_all_p4,15,2,0,185385,185385,181980
SC_all_p4,11,2,0,18261,18261,0
SC_all_p4,39,2.571428571,0.494871659,73731.85714,63074.25,101144.2468
SC_all_p4,30,2.25,0.433012702,3646,3100.666667,1823.813587
SC_all_p4,14,3,0,0,0,0
SC_all_p4,14,0,0,0,0,0
SC_all_p4,14,0,0,0,0,0
SC_all_p4,19,1,0,461725.6667,461725.6667,314695.5159
SC_all_p4,11,2.5,0.5,316,316,0
SC_all_p4,7,2,0,18261,18261,0
SC_all_p4,17,2,0,185385,185385,181980
SC_all_p4,20,2.333333333,0.471404521,122768.6667,122768.6667,172955.9154
SC_all_p4,14,2.333333333,1.247219129,350573.6667,350573.6667,279552.0592
SC_all_p4,7,2,0,18261,18261,0
SC_all_p4,8,0,0,0,0,0
SC_all_p4,8,0,0,0,0,0
SC_all_p4,9,0,0,0,0,0
SC_all_p4,174,2.705882353,1.071815715,139749.6207,123065.6538,190993.7362
SC_all_p4,10,1.5,0.5,42262.5,42262.5,39649.5
SC_all_p4,7,2,0,18261,18261,0
SC_all_p4,10,1.5,0.5,42262.5,42262.5,39649.5
SC_all_p4,8,3,0,3150,3150,0
SC_all_p4,7,2,0,18261,18261,0
SC_all_p4,8,2,0,2613,2613,0
SC_all_p4,6,0,0,0,0,0
SC_all_p4,5,0,0,0,0,0
SC_all_p4,3,0,0,0,0,0
SC_all_p4,14,2.5,0.5,183757.5,183757.5,183607.5
SC_all_p4,13,3,0,3150,3150,0
SC_all_p4,9,1.5,0.5,50086.5,50086.5,31825.5
SC_all_p4,7,2,0,18261,18261,0
SC_all_p4,14,2,0,2499,2499,0
SC_all_p4,7,2,0,18261,18261,0
SC_all_p4,3,0,0,0,0,0
SC_all_p4,5,0,0,0,0,0
SC_all_p4,10,0,0,0,0,0
SC_all_p4,14,1.5,0.5,42262.5,42262.5,39649.5
SC_all_p4,15,2,0,2613,2613,0
SC_all_p4,15,1.5,0.5,42262.5,42262.5,39649.5
SC_all_p4,12,3,0,190,190,0
SC_all_p4,11,2,0,18261,18261,0
SC_all_p4,12,2,0,2613,2613,0
SC_all_p4,7,0,0,0,0,0
SC_all_p4,4,0,0,0,0,0
SC_all_p4,13,1.333333333,0.471404521,256258,256258,304361.961
SC_all_p4,13,2,0,18261,18261,0
SC_all_p4,23,1.666666667,0.471404521,232211.3333,232211.3333,319652.2609
SC_all_p4,18,2,0,18261,18261,0
SC_all_p4,14,2,0,2613,2613,0
SC_all_p4,11,2,0,2613,2613,0
SC_all_p4,4,0,0,0,0,0
SC_all_p4,5,0,0,0,0,0
SC_all_p4,170,2.321428571,0.96560756,198922.0417,187382.7273,246100.3933
SC_all_p4,174,2.666666667,1.005037815,144629.4286,111867.48,220203.5186
SC_all_p4,48,1.727272727,0.616575453,217897.0909,217897.0909,253677.9699
SC_all_p4,329,2.4,1.18711026,183838.5806,124874.3922,256141.6529
SC_all_p4,17,2.666666667,0.471404521,151117,151117,156816.7579
SC_all_p4,14,4,0,3553,3553,0
SC_all_p4,24,2,1.224744871,197071.25,197071.25,282860.8953
SC_all_p4,17,3,0,190,190,0
SC_all_p4,17,2,0,18261,18261,0
SC_all_p4,15,4,0,146,146,0
SC_all_p4,12,0,0,0,0,0
SC_all_p4,14,3,0,4989,4989,0
SC_all_p4,13,2.5,0.5,200759.5,200759.5,166605.5
SC_all_p4,15,2.5,0.5,2996,2996,0
SC_all_p4,13,2,0,2613,2613,0
SC_all_p4,13,2,0,2613,2613,0
SC_all_p4,12,2,0,2613,2613,0
SC_all_p4,12,3,0,190,190,0
SC_all_p4,12,3,0,190,190,0
SC_all_p4,7,0,0,0,0,0
SC_all_p4,7,0,0,0,0,0
SC_all_p4,7,0,0,0,0,0
SC_all_p4,132,2.130434783,0.849774795,123778.0952,120880.7895,185226.2711
SC_all_p4,112,2.166666667,0.897527468,165232.7778,165232.7778,278146.3746
SC_all_p4,168,1.9,0.86986589,211853.9655,211853.9655,299053.1214
SC_all_p4,188,2.459459459,1.129328779,171263.0556,117609.5161,259741.4464
SC_all_p4,80,2.307692308,0.991084517,159861.9167,140058.5,192255.9934
SC_all_p4,154,2.409090909,0.834434534,130023.9091,130023.9091,207181.8688
SC_all_p4,60,2.545454545,0.78202957,103238.9091,103238.9091,142252.5361
SC_all_p4,145,2.19047619,0.906014171,179883.8421,180156.4667,268434.2323
SC_all_p4,160,1.821428571,1.135579507,288179.0385,273150.1364,320435.8404
SC_all_p4,21,2.5,0.5,10253.5,10253.5,8007.5
SC_all_p4,18,2,0,2613,2613,0
SC_all_p4,22,4,2,18261,18261,0
SC_all_p4,12,2.5,0.5,26210.5,26210.5,26053.5
SC_all_p4,13,3,0,190,190,0
SC_all_p4,17,2,0,18261,18261,0
SC_all_p4,12,0,0,0,0,0
SC_all_p4,12,0,0,0,0,0
SC_all_p4,13,1,0,684249,684249,0
SC_all_p4,167,2.291666667,1.019769854,153855,129746.1818,279670.4753
SC_all_p4,57,2,0.666666667,98938.44444,98938.44444,208817.5486
SC_all_p4,201,2,0.771099601,165817.9459,159019.5455,222437.0755
SC_all_p4,18,2,0.816496581,44778.66667,44778.66667,33792.20854
SC_all_p4,14,4,0,146,146,0
SC_all_p4,21,2.5,0.5,13748,13748,4513
SC_all_p4,15,2,0,2613,2613,0
SC_all_p4,16,2.333333333,0.471404521,21880.66667,21880.66667,22147.6128
SC_all_p4,14,2,0,18261,18261,0
SC_all_p4,13,0,0,0,0,0
SC_all_p4,11,0,0,0,0,0
SC_all_p4,13,0,0,0,0,0
SC_all_p4,146,2.454545455,1.03252879,118683.619,126537.5789,211281.9106
SC_all_p4,27,2.6,0.8,25994.6,25994.6,32122.9923
SC_all_p4,47,3,0,86308,86308,0
SC_all_p4,601,2.53030303,0.956947435,123470.8929,94580.89583,193736.1768
SC_all_p4,483,2.486111111,1.10545435,104393.2879,96581.17742,181153.4186
SC_all_p4,159,2.275862069,0.978970315,178742.4444,148879.5417,239906.1518
SC_all_p4,10,2,0,21701,21701,11605
SC_all_p4,93,2.428571429,1.049781318,98952.15385,98952.15385,186390.1134
SC_all_p4,84,2.555555556,1.012270398,130259.4118,130259.4118,219077.3729
SC_all_p4,207,2.838709677,1.138668555,84236.10345,79803.22222,161846.0359
SC_all_p4,382,2.340425532,1.037111286,163500.1333,150138.875,217646.3157
SC_all_p4,197,2.928571429,1.055436203,86078.63889,91291.65625,189050.0546
SC_all_p4,25,2.75,0.829156198,16864.5,16864.5,18891.05895
SC_all_p4,525,2.21875,1.002113652,174854.5,109092.8873,268895.7452
SC_all_p4,166,2.666666667,1.197640779,65260.67742,65260.67742,143400.4939
SC_all_p4,453,2.707692308,1.03363551,104854.4915,87046.53704,176858.9916
SC_all_p4,149,2.857142857,1.092647039,77829.08333,71064.52174,119104.0105
SC_all_p4,134,2.038461538,0.807692308,179850.4231,164164.375,231367.138
SC_all_p4,53,1.1,0.830662386,377428.1,343336.8889,307987.174
SC_all_p4,59,3,1.58113883,114980.6667,114980.6667,254587.5424
SC_all_p4,315,2.84,1.332066064,119647.122,108570.8649,204112.5238
SC_all_p4,135,2.64,1.05375519,163601.6364,163910.7895,234012.1461
SC_all_p4,169,2.733333333,1.20922381,54380.57692,54380.57692,139394.3835
SC_all_p4,119,2.44,0.941488184,162875.9167,162146.7,216756.1722
SC_all_p4,163,2.677419355,0.929345825,93955.88462,97711.20833,185685.9624
SC_all_p4,10,1,0,684249,684249,0
SC_all_p4,370,2.714285714,0.958314848,114884.098,95696.64286,195881.4281
SC_all_p4,113,2.6875,1.609299149,271289.8462,270202,252389.1222
SC_all_p4,104,3.933333333,1.481740718,229020.8333,229020.8333,321897.4721
SC_all_p4,59,2.846153846,1.459512766,66199.5,66199.5,187372.2126
SC_all_p4,57,1.4,0.489897949,494475.2,447031.75,252883.3857
SC_all_p4,606,2.238095238,0.990659324,126338.0612,88549.61628,216414.6202
SC_all_p4,619,2.509803922,1.161009517,156009.9674,103897.8082,229337.3542
SC_all_p4,788,2.658914729,1.229458342,110904.6036,93681.77419,182882.7618
SC_all_p4,603,2.473684211,1.093926826,139216.0145,123702.4407,218057.321
SC_all_p4,476,2.402173913,1.103943353,121547.6667,96838.85075,186086.4667
SC_all_p4,159,2.705882353,1.524880164,75197.58621,74815.71429,169527.9144
SC_all_p4,159,2.333333333,1.034749762,108753.6452,117877.6071,223165.5393
SC_all_p4,130,2.954545455,1.223901093,21099.11111,21099.11111,31029.51188
SC_all_p4,142,3.115384615,1.08581494,22519.35,22731.05263,49880.93803
SC_all_p4,570,2.37,0.912743118,131240.4526,108361.3816,199793.8233
SC_all_p4,98,2.473684211,1.39050998,137703.8421,138556.2222,211158.6646
SC_all_p4,67,2.846153846,1.349994521,77094.75,77094.75,118213.2364
SC_all_p4,64,2.727272727,1.285648693,155714.8,155714.8,215427.1469
SC_all_p4,107,2.772727273,1.311897245,162276.4,162276.4,243852.0872
SC_all_p4,433,2.526315789,0.900394907,139600.0192,131752.4444,198699.1063
SC_all_p4,40,2.75,0.433012702,19639.5,19639.5,16754.71108
SC_all_p4,59,2.666666667,0.942809042,58168.71429,58168.71429,82947.44316
SC_all_p4,338,2.614285714,0.960548313,116955.3529,78826.11538,169744.2385
SC_all_p4,454,2.7,1.199404614,105177.4063,103190.3774,168320.7491
SC_all_p4,339,2.613636364,1.070596883,82144.5,66011.12121,143090.4894
SC_all_p4,389,2.739130435,1.092161451,112605.3778,83731.62162,169591.6845
SC_all_p4,51,2.9,0.830662386,99540.4,73587.375,103648.3345
SC_all_p4,479,2.341463415,0.990436122,90342.76923,88934.65714,185637.6841
SC_all_p4,473,2.391304348,1.083036409,118324.2614,96559.91176,184399.0306
SC_all_p4,452,2.641791045,1.032335311,122593.9524,110220.7119,200770.5765
SC_all_p4,740,2.95,1.293251716,99142.01471,84526.79032,182894.6083
SC_all_p4,570,2.486238532,1.2533601,108833,93883.40964,188175.5541
SC_all_p4,83,2.75,0.968245837,62065.30769,62065.30769,115837.364
SC_all_p4,330,2.233333333,0.843932593,139669.0351,129725.25,198776.943
SC_all_p4,620,2.264150943,1.002843945,125261.0404,86968.64773,215593.0857
SC_all_p4,746,2.464912281,1.010296331,100389.3426,84852.16854,170980.2174
