SC_WLL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_WLL_p4,473,2.417721519,0.975751511,112321.4444,101169.3333,193340.5503
SC_WLL_p4,432,2.304347826,1.01159005,112632.4697,95094.84483,179229.3733
SC_WLL_p4,182,2.4,0.8,127121.0833,122499.6522,200435.4592
SC_WLL_p4,85,2.352941176,0.966569219,130169.1875,130169.1875,218213.3118
SC_WLL_p4,575,2.397959184,0.944800982,147782.129,124959.5,201811.7179
SC_WLL_p4,344,2.469387755,1.162369867,124845.3778,109311.1395,228428.3128
SC_WLL_p4,313,2.867924528,1.082236257,92600.62,69869.53333,154781.9563
SC_WLL_p4,410,2.539473684,1.044292627,116859.5753,78742.4,214500.649
SC_WLL_p4,281,2.265306122,1.045408039,216947.1304,179878.7353,243790.1314
SC_WLL_p4,345,2.639344262,0.99231121,84546.32759,80395.86792,150165.9161
SC_WLL_p4,424,2.036144578,0.962499046,199443.0854,196887.7627,249488.1173
SC_WLL_p4,284,2.38,1.214742771,195338.0417,160340.2381,276515.1283
SC_WLL_p4,311,2.274509804,0.971726407,153904.6222,126053.8158,204665.2077
SC_WLL_p4,278,2.244897959,1.169870257,205930.6,187329.625,249386.4295
SC_WLL_p4,152,2.115384615,1.049795697,121700.36,101836.6818,158680.6899
SC_WLL_p4,451,2.482142857,1.117891373,173075.7451,147640.8462,204292.1884
SC_WLL_p4,367,2.52173913,1.037118299,125398.1667,105980.8056,171468.8165
SC_WLL_p4,405,2.169014085,1.24454772,165267.7031,151972.7222,233613.9195
SC_WLL_p4,34,2.428571429,1.293626448,26071.66667,26071.66667,38383.13494
SC_WLL_p4,311,2.631578947,1.223047372,106139.3725,93288.78261,181401.8042
SC_WLL_p4,362,2.084507042,0.989330103,179140.6667,181204.3846,238748.318
SC_WLL_p4,406,2.4,0.947176255,116737.7059,97980.0678,177922.8714
SC_WLL_p4,636,2.576576577,1.053091113,99065.04902,64386.86047,179542.5522
SC_WLL_p4,596,2.420560748,1.144163435,138608.2526,112600.9259,194681.706
SC_WLL_p4,168,2.636363636,1.149919149,124294.8889,124294.8889,218284.8176
SC_WLL_p4,302,2.456140351,0.99243057,122302.9231,124435.9362,198914.9312
SC_WLL_p4,212,2.35,1.013656747,130923.1053,121299.7429,226431.7225
SC_WLL_p4,100,2.705882353,1.125360381,143841.5,143841.5,244446.2749
SC_WLL_p4,196,2.515151515,1.395256295,109161.7931,105421.7778,204818.3448
SC_WLL_p4,343,2.365079365,1.043522534,149429.5263,122399.2889,204926.5922
SC_WLL_p4,76,3.090909091,1.2398347,76819.25,47172.85714,119918.713
SC_WLL_p4,159,2.678571429,1.070833168,61348.14286,61348.14286,148686.7162
SC_WLL_p4,65,3.363636364,0.979120874,49474.77778,49474.77778,86754.1797
SC_WLL_p4,298,2.7,1.081665383,76252.55319,71728.82609,159359.3649
SC_WLL_p4,480,2.467741935,1.088321317,161940.8448,135671.2745,235973.2802
SC_WLL_p4,360,2.547169811,1.174670371,152619.7551,139589.4681,259402.6543
SC_WLL_p4,467,2.481481481,1.32507732,140063.8088,122159.4561,204307.8547
SC_WLL_p4,335,2.222222222,1.030402055,231864.8305,201721.9574,258398.2688
SC_WLL_p4,322,2.85106383,1.515574793,78013.76923,48630.09375,108556.2401
SC_WLL_p4,94,2.866666667,1.146976702,67948.28571,67948.28571,173329.4696
SC_WLL_p4,105,2.15,0.852936105,134654.1,129460,206549.7369
SC_WLL_p4,250,2.196078431,0.970538719,162155.2449,149571.5814,249477.7703
SC_WLL_p4,157,2.153846154,0.906909702,142025.12,123910.2609,212017.4345
SC_WLL_p4,82,2.923076923,0.729756383,104328.3333,104328.3333,138758.7869
SC_WLL_p4,202,2.636363636,0.979120874,178358.75,175461.1053,215322.6412
SC_WLL_p4,416,2.527272727,1.125805497,164518.549,146206.6842,202793.9627
SC_WLL_p4,307,2.42,1.097087052,107861.6739,63531.90909,159666.9971
SC_WLL_p4,297,2.269230769,1.210775095,129818.2857,112591.5714,209417.6951
SC_WLL_p4,242,2.3125,1.013579671,165465.4667,162614.7407,232056.5648
SC_WLL_p4,323,2.275862069,1.171399155,127716.2222,125687.7391,212715.9191
SC_WLL_p4,295,2.214285714,0.860113898,100804.9273,88041.02128,155796.7482
SC_WLL_p4,656,2.445378151,1.135356006,109941.8304,96132.5,208712.9844
SC_WLL_p4,559,2.298850575,1.073344141,175389.878,161771.75,226212.1345
SC_WLL_p4,327,2.442622951,0.914806979,94882.2069,82189.84615,155702.7864
SC_WLL_p4,321,2.647058824,1.151700012,101355.2857,83856,155484.6456
SC_WLL_p4,394,2.661764706,1.335161305,87937.4375,73531.86885,180175.1181
SC_WLL_p4,322,2.808510638,1.331105729,76272.69231,46508.15625,109074.6887
SC_WLL_p4,366,2.220588235,1.109392895,149057.1061,138168.6552,223855.7499
SC_WLL_p4,231,2.24,0.970772888,112403.2292,109697.4884,180855.3101
SC_WLL_p4,270,2.382978723,1.022162736,169685.5,161793.125,256536.1418
SC_WLL_p4,203,1.979591837,0.936554605,151224.1458,128775.6571,236398.813
SC_WLL_p4,212,2.46875,1.322506498,194037.3214,179342.5385,286691.2895
SC_WLL_p4,450,2.491525424,1.04756184,184094.8868,154928.7955,240161.9625
SC_WLL_p4,312,2.242424242,0.985663998,114223.9219,87851.2069,191593.8181
SC_WLL_p4,315,2.283018868,0.997683326,177121.2745,173776.2444,265004.2188
SC_WLL_p4,334,2.607843137,1.189470658,120166.0667,121760.3023,215679.5124
SC_WLL_p4,306,1.85915493,0.860654429,162837.5217,152331.0244,242602.008
SC_WLL_p4,467,2.306666667,0.965723678,145785.7042,123541.6,216584.0055
SC_WLL_p4,127,2.7,1.345362405,99301.66667,88416.82353,171003.174
SC_WLL_p4,98,2.55,0.739932429,122076.55,97524.05882,181550.877
SC_WLL_p4,75,2.470588235,0.605625302,124362.8235,122111.8571,171941.4344
SC_WLL_p4,84,2.625,0.927024811,165917.1429,138918.4,188561.7301
SC_WLL_p4,108,2.227272727,0.996896009,239581.5455,209306.125,264769.1516
SC_WLL_p4,404,2.772727273,1.203472936,105616.2182,88762.04,179121.2588
SC_WLL_p4,402,2.391891892,0.99753165,108684.9286,91096.08197,183564.5565
SC_WLL_p4,248,2.523809524,0.906014171,131005.6842,115489.2727,195783.6649
SC_WLL_p4,456,2.666666667,1.345185418,97614.16071,89057.2,173633.7337
SC_WLL_p4,48,2.625,0.484122918,93401.28571,93401.28571,136123.7383
SC_WLL_p4,420,2.73015873,1.143738637,115439.8148,108500.1569,203673.1748
SC_WLL_p4,362,2.716981132,1.15541969,95978.02,85618.08696,180946.2598
SC_WLL_p4,591,2.522727273,1.205831218,127653.4474,113783.1045,205073.9867
SC_WLL_p4,635,2.314049587,1.083559011,120264.8,111066.551,217809.0508
SC_WLL_p4,351,2.432835821,0.965430545,90920.78125,80169.06897,153385.1375
SC_WLL_p4,383,2.735294118,1.065745349,99403.19048,85373.69643,194476.9562
SC_WLL_p4,365,2.185714286,0.9455589,112493.1538,109427.9245,189500.9768
SC_WLL_p4,366,2.228571429,1.197275819,132222.2239,124189.4754,203201.0334
SC_WLL_p4,374,2.470588235,0.977249866,117482.75,89203.5,169915.5079
SC_WLL_p4,336,2.306122449,0.993942503,190547.1957,169768.3158,229671.893
SC_WLL_p4,473,2.486486486,1.117952318,103709.4286,89982.27273,174778.0444
SC_WLL_p4,400,2.489795918,1.180149575,142290.6818,130197.4,205549.7738
SC_WLL_p4,22,2,1,342311.5,342311.5,341937.5
SC_WLL_p4,503,2.5,1.118033989,119389.0484,112562.3818,199527.1683
SC_WLL_p4,428,2.295454545,1.013085868,88058.19512,77169.41026,150262.2128
SC_WLL_p4,330,2.411764706,1.018004018,96213.63636,83627.08065,189527.2843
SC_WLL_p4,449,2.73015873,1.184641788,51539.96491,43691.07407,115671.0816
SC_WLL_p4,432,2.353846154,1.245678922,138511.8644,116086.283,221673.017
SC_WLL_p4,349,2.347826087,1.260619665,140162.2097,122176.5818,202140.8298
SC_WLL_p4,399,2.46,1.169786305,141759.9091,129530.1429,205692.4373
SC_WLL_p4,429,2.514705882,0.977581756,131455.7742,93069.96296,221033.5529
SC_WLL_p4,665,2.072072072,0.877257312,184524.3889,183839.5506,241191.6002
SC_WLL_p4,669,2.981981982,1.451820739,102500.9775,89215.18072,181949.1563
SC_WLL_p4,341,2.518518519,1.049527949,108249.7708,108249.7708,197583.224
SC_WLL_p4,301,2.074074074,1.199565536,133621.5778,98605.775,208019.207
SC_WLL_p4,90,2.5,1.17260394,155849.4286,154432.25,189640.2104
SC_WLL_p4,219,2.470588235,1.242277181,168930.5172,167513.6923,235880.5214
SC_WLL_p4,184,2.405405405,1.304036549,110589.4242,110589.4242,203120.8271
SC_WLL_p4,444,2.040540541,0.95066391,145596.6056,122701.6271,225160.5078
SC_WLL_p4,167,2.058823529,0.725225177,187867.6875,177723.2143,223104.712
SC_WLL_p4,74,3.083333333,1.255543264,20697.63636,20697.63636,34313.16922
SC_WLL_p4,503,2.5,1.118033989,119389.0484,112562.3818,199527.1683
SC_WLL_p4,74,2.666666667,1.312334646,79838.5,79838.5,96446.45825
SC_WLL_p4,562,2.452173913,1.105271781,93498.7963,68637.94737,180766.4208
SC_WLL_p4,46,2.75,1.71391365,148842.4286,148842.4286,232590.924
SC_WLL_p4,488,2.708333333,1.046654724,58486,46369.50847,113163.3951
SC_WLL_p4,671,2.936363636,1.390076994,84497.89362,70812.88636,166019.8004
SC_WLL_p4,163,2.705882353,1.176470588,83089.6,83089.6,179825.4667
SC_WLL_p4,312,2.21875,0.959634533,160893.678,128853.2,212928.8058
SC_WLL_p4,320,2.435483871,1.086886167,112910.4746,99623.73585,174084.2744
SC_WLL_p4,142,2.892857143,1.175320191,72556.32,47069.125,182099.8188
SC_WLL_p4,102,2.619047619,1.090049823,60287.7619,60287.7619,94104.26668
SC_WLL_p4,553,2.425925926,1.164312734,139814.0404,108435.9241,221260.1453
SC_WLL_p4,75,2.818181818,1.028518954,47689.125,47689.125,90588.56681
SC_WLL_p4,63,2,0.447213596,185528.7,165324.6667,215309.0946
SC_WLL_p4,444,2.906666667,1.109634574,75685.97143,63467.45313,135330.9289
SC_WLL_p4,453,2.602941176,1.016622231,84995.29508,79501.50943,153271.7304
SC_WLL_p4,527,2.431818182,0.997672912,94394.5119,87881.27027,165957.4597
SC_WLL_p4,426,2.463768116,1.097820108,170260.1639,130703.5192,248694.4685
SC_WLL_p4,363,2.984375,1.419641102,80424.43137,79448.5102,151756.3192
SC_WLL_p4,130,2.368421053,0.984646681,36081.5,31006.23529,42802.00013
SC_WLL_p4,573,2.518518519,1.134325395,123371.21,92516.97368,201228.8741
SC_WLL_p4,110,2.235294118,0.941176471,188754.375,155721.4,251867.2327
SC_WLL_p4,56,2,1.154700538,195089.125,195089.125,284159.7635
SC_WLL_p4,98,2.294117647,1.071815715,192239.8,179730.8571,231519.5127
SC_WLL_p4,92,2.533333333,1.146976702,74362.76923,56864.33333,94678.66449
SC_WLL_p4,116,2.423076923,1.335119612,137113.8333,137113.8333,227555.3758
SC_WLL_p4,97,2.176470588,0.984305914,187620.375,187620.375,253734.1916
SC_WLL_p4,282,2.549019608,0.976462714,131948.6327,105151.093,200584.5787
SC_WLL_p4,91,2.6,1.019803903,134031.1429,134031.1429,191225.8043
SC_WLL_p4,95,2.4375,0.863767185,93967.30769,82346.75,128219.3333
SC_WLL_p4,9,1.5,0.5,345843,345843,338406
SC_WLL_p4,96,2.266666667,1.181336343,99464.78571,89161,179468.8175
SC_WLL_p4,142,2.666666667,1.247219129,134525.4,111082.7059,175676.9134
SC_WLL_p4,199,3.033333333,1.110055054,117928.8261,95167.44444,170227.8271
SC_WLL_p4,73,2.583333333,0.953793595,141804.3636,141804.3636,257637.3021
SC_WLL_p4,111,2.45,0.497493719,115269.4,109051.2632,142636.1195
SC_WLL_p4,600,2.419354839,1.185236972,156325.6098,125102.4507,241083.1393
SC_WLL_p4,412,2.727272727,1.174804362,65780.17143,69372.18182,128969.2335
SC_WLL_p4,233,2.882352941,1.13149318,125732.9688,117938.3871,202018.428
SC_WLL_p4,808,2.723404255,1.291578741,138169.6463,112651.8406,189182.5094
SC_WLL_p4,552,2.423076923,0.980832074,129930.4247,114593.7966,199484.8725
SC_WLL_p4,82,2.636363636,0.881396338,51588.25,51588.25,119587.3315
SC_WLL_p4,415,2.3125,1.087930949,217230,204047.8596,268402.8229
SC_WLL_p4,388,2.432835821,0.94984493,183378.4355,146326.7308,246799.265
SC_WLL_p4,85,2.166666667,0.372677996,181074.4,181074.4,145986.0488
SC_WLL_p4,438,2.655172414,1.137931034,86043.01852,83923.40385,157039.4708
SC_WLL_p4,351,2.212765957,0.873636816,90759.11628,87362.57143,160500.0234
SC_WLL_p4,311,2.522727273,1.21521858,91533.51282,75318.6,165827.2728
SC_WLL_p4,443,2.434782609,1.245027919,115446.3125,105396.5862,194065.2053
SC_WLL_p4,163,2.269230769,1.058216653,62274.92,62274.92,139082.7585
SC_WLL_p4,147,2.7,1.004987562,162348.5,162348.5,252027.9861
SC_WLL_p4,157,2.233333333,0.919540948,170686.3571,160231.75,215021.1562
SC_WLL_p4,25,2.4,0.8,47644.8,51781.75,32729.6767
SC_WLL_p4,21,3,1.264911064,197124.25,197124.25,282990.3966
SC_WLL_p4,334,2.472727273,1.233686942,120999.1,94612.02381,198305.7056
SC_WLL_p4,189,3.814814815,1.491631894,60033.47059,46014.0625,99205.09775
SC_WLL_p4,518,2.731707317,1.210208413,107822.1644,96057.78788,174893.0932
SC_WLL_p4,9,3,1,4491.5,4491.5,3872.5
SC_WLL_p4,352,2.510638298,1.108426917,152452.0233,150499.0789,210427.0763
SC_WLL_p4,386,2.520547945,1.206257532,142185.9355,123615.5714,218752.9437
SC_WLL_p4,216,2.1875,0.982264603,158620.0645,156126.9333,234551.9585
SC_WLL_p4,267,2.363636364,0.955627093,93377.88636,87338.61538,155348.0539
SC_WLL_p4,107,2.947368421,1.276247963,126024.2353,116129.25,193933.2361
SC_WLL_p4,249,2.837837838,1.000365163,80174.11429,66538.77419,136015.2691
SC_WLL_p4,325,2.490909091,1.024654749,171757.6981,161681.68,238736.9115
SC_WLL_p4,133,4.071428571,1.437472271,38847.71429,38847.71429,79901.07939
SC_WLL_p4,440,2.653061224,1.204600373,79540.81579,75027.375,122600.1478
SC_WLL_p4,568,2.513157895,0.966456101,116905.0571,94330.61404,179799.7693
SC_WLL_p4,72,2.071428571,0.883522634,241712.25,241712.25,279032.2798
SC_WLL_p4,519,2.731707317,1.179590467,94549.51316,88176.40278,169630.0513
SC_WLL_p4,343,2.490909091,0.951032497,172080.4528,146866.1667,226933.2689
SC_WLL_p4,16,4,1,12525,12525,0
SC_WLL_p4,17,3.5,0.5,6374.5,6374.5,6150.5
SC_WLL_p4,11,1.666666667,0.942809042,86425,86425,4513
SC_WLL_p4,65,2,0,223850.2,221459.25,121843.0909
SC_WLL_p4,12,2.5,0.5,27361.5,27361.5,15788.5
SC_WLL_p4,439,2.50877193,1.12581833,129648.5185,126826.5349,183310.5723
SC_WLL_p4,130,2.615384615,0.923076923,20725.375,17892.13043,27325.01546
SC_WLL_p4,12,3,0,800.5,800.5,453.5
SC_WLL_p4,7,3,0,1725,1725,0
SC_WLL_p4,11,1.5,0.5,112703,112703,102395.0002
SC_WLL_p4,111,2.347826087,1.370772415,157893.3333,169625.3158,231417.5798
SC_WLL_p4,113,2.56,0.941488184,83049.43478,73899.68182,151636.2767
SC_WLL_p4,266,2.791666667,1.353365147,93629.38889,88247.76471,190184.1185
SC_WLL_p4,28,2.6,1.356465997,277613.4,277613.4,332052.5705
SC_WLL_p4,10,3,0,0,0,0
SC_WLL_p4,153,3.32,1.515783626,124083.1667,124083.1667,191607.7448
SC_WLL_p4,100,3.05,0.920597632,80449.14286,86580.92308,191755.9146
SC_WLL_p4,356,2.895833333,1.06535564,111513.8298,109064.7556,179180.0985
SC_WLL_p4,131,2.571428571,0.583211844,60716,65636.42105,151947.8765
SC_WLL_p4,140,2.826086957,1.089562094,73248.35,71820.5,154873.1436
SC_WLL_p4,174,2.62962963,1.059285159,79972.54167,79972.54167,190613.7836
SC_WLL_p4,89,3.25,0.829156198,7357.333333,7357.333333,12416.8668
SC_WLL_p4,54,2.25,0.829156198,230168.5833,230168.5833,286600.4128
SC_WLL_p4,97,2.875,1.111024302,87671,85193.14286,172337.5357
SC_WLL_p4,126,3.058823529,0.87249394,91275.66667,91275.66667,138540.3065
SC_WLL_p4,353,2.254237288,1.201598093,103711.0179,81477.23404,185139.7538
SC_WLL_p4,220,2.794871795,0.965547199,78268.89189,78268.89189,174280.0408
SC_WLL_p4,10,2,1,50086.5,50086.5,40851.5
SC_WLL_p4,295,2.76119403,1.198127298,119320.1552,111920.4694,191264.9531
SC_WLL_p4,598,2.5,1.009569596,74668.85417,67407.4023,158305.023
SC_WLL_p4,281,2.510204082,1.090262073,107176.7209,101397.025,165557.2603
SC_WLL_p4,429,2.396825397,1.062188256,133558.8393,109880.5,205147.075
SC_WLL_p4,85,2.444444444,1.165343165,112522,112522,219622.332
SC_WLL_p4,295,2.055555556,0.80315735,176427.4717,145347.1395,257348.0653
SC_WLL_p4,252,2.641025641,1.073866235,104696.5,96500.90323,172715.7486
SC_WLL_p4,553,2.534653465,1.223243185,171538.1444,130008.5753,250332.9772
SC_WLL_p4,295,2.441176471,1.116485464,164719.3,152192.0385,230743.2795
SC_WLL_p4,284,2.318181818,0.92374552,138133.3333,140540.1892,194866.8993
SC_WLL_p4,376,2.531914894,0.986096189,112342.5909,98581.93939,169011.4301
SC_WLL_p4,243,2.852941176,1.374823046,82574.4,75990.03704,123127.5563
SC_WLL_p4,314,2.35,0.997079067,85436.91525,81425.5098,148340.3906
SC_WLL_p4,228,2.692307692,1.201576873,96568.87879,92292.46875,155671.9677
SC_WLL_p4,421,2.302631579,0.973595302,129286.3108,89008.96226,176652.8539
SC_WLL_p4,372,2.210526316,1.030020305,129897.1111,109743.8548,205545.2747
SC_WLL_p4,254,2.25,0.968245837,186362.1591,151370.5278,250882.3695
SC_WLL_p4,266,2.87804878,1.21364442,84438.5,49155.52941,190687.4549
SC_WLL_p4,71,2.466666667,1.203698006,85408.16667,85408.16667,183371.4686
SC_WLL_p4,184,2.875,1.165922382,56577,56577,151318.8487
SC_WLL_p4,706,2.588235294,1.182825971,116864.5053,100879.8889,181539.7245
SC_WLL_p4,514,2.202898551,1.186637072,214508.1746,219362.5833,259309.7215
SC_WLL_p4,254,2.725,1.048510849,102231.6389,65079.28571,141587.7901
SC_WLL_p4,282,2.912280702,1.203513887,108141.766,105418.4565,181972.03
SC_WLL_p4,88,2.777777778,0.711458249,84353,49758.38462,89745.78826
SC_WLL_p4,165,2.461538462,0.795698495,65365.26923,58643.32,146576.1572
SC_WLL_p4,148,2.555555556,1.212079124,134483.75,134483.75,223981.6126
SC_WLL_p4,382,2.328571429,0.996012458,179117.7077,134960.4717,248048.1225
SC_WLL_p4,175,2.6,0.757187779,129198.7931,58070,127370.0493
SC_WLL_p4,222,2.266666667,1.083205121,137315.6977,113287.7949,219562.8425
SC_WLL_p4,128,2.545454545,1.195722403,183145.65,147590.125,238810.6085
SC_WLL_p4,106,2.476190476,1.005652956,132581.8,78287.53846,123616.0744
SC_WLL_p4,155,2.7,1.159022577,127759.7778,119307.44,190566.2726
SC_WLL_p4,165,2.344827586,0.841831422,164585.963,142156.6316,165729.7885
SC_WLL_p4,104,2.733333333,0.997775303,110446.6154,95955.16667,192374.1851
SC_WLL_p4,91,2.421052632,0.674013078,141621.2105,88075.41667,130991.6033
SC_WLL_p4,208,2.705882353,0.986062036,110180.6364,94424.85714,200053.6019
SC_WLL_p4,360,2.191176471,1.060762114,130527.7969,108835.2157,183821.107
SC_WLL_p4,182,2.931034483,1.014754412,39675.34783,30869.04545,63921.88608
SC_WLL_p4,81,1.789473684,0.766327357,191007.6111,129352.4375,271012.0696
SC_WLL_p4,60,2.636363636,0.771389216,108598.1818,75202.44444,119210.334
SC_WLL_p4,105,2.764705882,1.112993408,195238.5,206495.9231,261983.2104
SC_WLL_p4,123,2.4,1.019803903,135295.7917,125221.2,175766.3007
SC_WLL_p4,527,2.901234568,1.182223666,115175.8889,96500.77419,192248.2387
SC_WLL_p4,410,2.606060606,0.885553891,101978.0313,79563.60714,171020.2212
SC_WLL_p4,127,2.4,0.8,76774.96,57330.21739,116892.8795
SC_WLL_p4,412,2.302631579,0.987017528,185255.0282,138112.6724,254217.0902
SC_WLL_p4,555,2.544554455,1.156340699,113772.0674,97701.87654,216139.9366
SC_WLL_p4,469,2.797297297,1.185266873,86654.17188,48243.53571,178300.2033
SC_WLL_p4,439,2.697368421,1.347705036,115005.8769,87737.91379,192348.0427
SC_WLL_p4,559,2.638297872,1.219095094,126034.9634,87928.48529,223570.0179
SC_WLL_p4,364,2.490566038,1.074975059,138840.3725,130161.9778,210934.7911
SC_WLL_p4,421,2.440677966,1.029582546,110191.4182,109940.7358,204710.1471
SC_WLL_p4,438,2.650793651,0.994568267,114663.8966,104798.5625,163738.2783
SC_WLL_p4,478,2.675,1.104253141,103591.6712,60579.64407,192679.752
SC_WLL_p4,534,2.34375,1.153148995,235321,134271.2097,304411.4197
SC_WLL_p4,740,2.520661157,1.179011868,130204.7658,89099.07692,229268.0247
SC_WLL_p4,486,2.567901235,1.266259892,122925.8873,99793.07407,196914.4882
SC_WLL_p4,277,2.9,1.356465997,98097.28571,85200.90625,161872.4204
SC_WLL_p4,220,2.186046512,0.921470361,155352.1905,123544.3429,217829.5326
SC_WLL_p4,344,2.722222222,1.145307118,105694.2979,101810.6087,203643.0963
SC_WLL_p4,388,2.64516129,1.165315604,73766.5614,52360.02041,165646.9057
SC_WLL_p4,260,2.326530612,1.057292559,134352.9167,130639.4634,225321.4055
SC_WLL_p4,415,2.830508475,1.367325019,123001.0577,102840.7692,177413.9078
SC_WLL_p4,284,2.413043478,1.27817953,105191.7297,67798.21429,167322.925
SC_WLL_p4,271,2.571428571,1.160576915,165148.6512,144863.8333,225091.5672
SC_WLL_p4,232,2.366666667,0.70632067,136410.1379,125217.3846,167272.6721
SC_WLL_p4,262,2.511627907,0.997020982,71577.69048,67298.87179,135221.8909
SC_WLL_p4,221,2.657894737,1.219929156,112074,101949.5172,180365.1455
SC_WLL_p4,278,2.2,1.257864151,159070.6098,153064.3158,253542.3907
SC_WLL_p4,321,2.392156863,1.172870308,184322.6809,173940.3333,263028.07
SC_WLL_p4,315,2.561403509,1.124176796,150673.963,149400.1064,211193.5819
SC_WLL_p4,460,2.337662338,1.064301364,196584.2609,87502.02041,276516.3751
SC_WLL_p4,344,2.754098361,1.196384412,42426.69231,33385.44186,80591.55122
SC_WLL_p4,296,2.642857143,1.08718572,106901.122,92200.12121,169602.2387
SC_WLL_p4,260,2.472222222,1.01341313,129221.2727,121435.4138,188412.5783
SC_WLL_p4,55,2.777777778,0.916245695,131397.3333,131397.3333,225041.0362
SC_WLL_p4,123,2.826086957,1.203335,122311.4,113783.3684,208574.4012
SC_WLL_p4,151,2.740740741,1.108639226,126080.04,127737.2083,200490.8206
SC_WLL_p4,95,2.5,0.981980506,82848.61538,82848.61538,121174.2568
SC_WLL_p4,238,2.4,1.090871211,135071.0526,107245.5588,230298.2296
SC_WLL_p4,320,2.340909091,0.952107276,83752.40476,80348.12821,158087.5683
SC_WLL_p4,258,2.181818182,0.756969454,187832.9091,166933.4074,211638.7005
SC_WLL_p4,294,2.346153846,1.089894409,94591.26,71501.17778,177159.819
SC_WLL_p4,116,2.535714286,0.905623024,42946.33333,42946.33333,82136.38575
SC_WLL_p4,125,2.6,0.748331477,120907.375,119927.5714,196810.7433
SC_WLL_p4,130,2.695652174,1.120356411,74417.36842,71753.83333,116130.6758
SC_WLL_p4,164,2.909090909,1.137877779,90242.03226,81004.6,160669.7521
SC_WLL_p4,60,2.923076923,1.384615385,147098.6364,147098.6364,255944.7983
SC_WLL_p4,81,2.866666667,1.087300429,52657.30769,52657.30769,95806.59755
SC_WLL_p4,130,2.80952381,1.096272803,122564.2353,122564.2353,184127.7519
SC_WLL_p4,116,2.68,1.223764683,68731.71429,68731.71429,111097.1663
SC_WLL_p4,420,2.404761905,1.225901492,150792.2564,124233.6418,242772.9235
SC_WLL_p4,254,2.361702128,1.060420068,79177.57143,84223.35897,160489.2064
SC_WLL_p4,97,2.25,1.089724736,103157.2222,95507.8125,163084.4765
SC_WLL_p4,377,2.472972973,1.221684404,125122.8824,112291.3279,208528.8743
SC_WLL_p4,535,2.888888889,1.413419729,100957.8864,90626.17722,181285.0136
SC_WLL_p4,129,3,1.589438828,134041.9375,127417.1333,182955.2731
SC_WLL_p4,107,2.260869565,1.258618681,88947,88947,162494.1952
SC_WLL_p4,502,2.545454545,1.026220585,125415.6269,98821.22414,211580.7252
SC_WLL_p4,283,2.520833333,1.207435011,99981.11364,87500.78571,199124.1256
SC_WLL_p4,77,2.647058824,0.836039436,101114.3529,106406.3125,186007.9206
SC_WLL_p4,70,2.555555556,0.955813919,130972.875,130972.875,136323.7942
SC_WLL_p4,269,2.386363636,1.171943008,148406.7381,132941.9744,233991.229
SC_WLL_p4,284,2.212765957,0.943875447,170806.2444,149984.4737,229817.3723
SC_WLL_p4,442,1.986486486,0.937120997,181660.8889,154239.5965,262340.104
SC_WLL_p4,296,2.526315789,1.24400687,100941.9796,102213.9583,194319.4771
SC_WLL_p4,397,2.608108108,1.217191801,115217.1667,108520.2321,202635.9063
SC_WLL_p4,370,2.189873418,1.032092006,102599.0822,107189.7121,185988.4728
SC_WLL_p4,623,2.544554455,1.190097362,167720.6471,123107.2429,236431.7908
SC_WLL_p4,24,2.666666667,0.471404521,47646,47646,29321.78385
SC_WLL_p4,294,2.634146341,1.098915154,144481.1622,103291.4242,238568.9361
SC_WLL_p4,490,2.215909091,1.10215557,118782.5422,93489.33846,199598.4666
SC_WLL_p4,85,3.181818182,1.028518954,32109.7,32109.7,84257.52766
SC_WLL_p4,118,3.375,1.165922382,17408.16667,12230,31051.60549
SC_WLL_p4,385,2.261904762,1.092387595,148150.65,108246.7273,245312.2317
SC_WLL_p4,206,2.810810811,1.226681699,115906.5,102891.9032,188993.2849
SC_WLL_p4,226,2,0.937042571,145820.5641,140049.0606,240291.274
SC_WLL_p4,102,0,0,0,0,0
SC_WLL_p4,380,2.661016949,1.144036409,119655.0377,117865.4583,185234.603
SC_WLL_p4,177,2.583333333,1.15168958,208498.8696,208498.8696,277431.1628
SC_WLL_p4,333,2.941176471,1.194952862,104974.8,83823.78049,201853.445
SC_WLL_p4,444,2.576470588,1.151740071,87443.36709,85431.93151,171896.2343
SC_WLL_p4,487,2.397435897,1.01703117,144272.1507,112892.9245,211496.0074
SC_WLL_p4,378,2.466666667,1.099494834,89342.38571,72193.80357,180267.8787
SC_WLL_p4,291,2.62,1.247236946,181449.8293,145989.6286,251098.7692
SC_WLL_p4,361,2.473684211,0.993050645,106948.4737,63058.89855,202434.8419
SC_WLL_p4,63,2.3,0.781024968,191129.1,173007,200426.1081
SC_WLL_p4,78,2.692307692,1.06587742,211594.9167,168626.3636,289476.7074
SC_WLL_p4,12,2,0,21760,21760,11058
SC_WLL_p4,71,3.090909091,1.564059139,98462.44444,98462.44444,131014.8874
SC_WLL_p4,225,2.4,0.991391518,135863.875,135863.875,197280.9825
SC_WLL_p4,37,2.857142857,1.551825784,275512,275512,252382.1568
SC_WLL_p4,164,2.16,1.083697375,93718.95652,81280.5,161233.1198
SC_WLL_p4,119,2.4,0.8,76748.66667,76748.66667,176955.171
SC_WLL_p4,125,1.8,0.848528137,128604.9565,128888.7727,153119.0725
