SC_BGT_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_BGT_p4,174,2.636363636,1.366663307,146950.8462,137623.5,212407.3963
SC_BGT_p4,292,2.547619048,0.980825234,98206.78947,98206.78947,175424.558
SC_BGT_p4,73,3.555555556,0.684934889,5311.833333,5311.833333,5356.976741
SC_BGT_p4,306,2.745098039,1.044934321,105761.6957,97644.31818,169536.4663
SC_BGT_p4,108,2.913043478,1.017799992,88973.10526,88973.10526,206753.4094
SC_BGT_p4,60,2.909090909,1.083306844,11169.375,11169.375,14408.91442
SC_BGT_p4,597,2.650485437,1.120928342,133842.1613,87354,217119.0067
SC_BGT_p4,469,2.450704225,1.004058418,129219.0588,110951.2131,220416.7525
SC_BGT_p4,209,2.821428571,1.070833168,51796.375,50461.40909,74954.73042
SC_BGT_p4,164,2.62962963,0.986882414,132157.0455,127335.2857,208415.1001
SC_BGT_p4,396,2.421052632,1.09139165,175211.169,164021.1774,242906.9922
SC_BGT_p4,310,2.148148148,0.825685067,152222.4906,114042.7,241864.3304
SC_BGT_p4,77,2.416666667,1.255543264,138854.5,125628.1818,196191.2829
SC_BGT_p4,144,2.222222222,1.133115447,185176.0385,162371.4167,257903.2122
SC_BGT_p4,111,2.45,0.589491306,87818.1,87818.1,163353.4509
SC_BGT_p4,105,1.888888889,0.936238864,105097.6111,89058.0625,160996.1673
SC_BGT_p4,89,2.411764706,1.087837765,143826.7059,145168.3125,219196.1764
SC_BGT_p4,379,2.470588235,1.077450534,184107.9538,143377.9423,237468.9485
SC_BGT_p4,301,2.272727273,1.030525823,105507.05,88111.32353,148396.4035
SC_BGT_p4,97,2.578947368,1.269719798,62465.76471,62465.76471,96360.70382
SC_BGT_p4,143,2.166666667,0.833333333,201721.8333,166400,249220.108
SC_BGT_p4,262,2.675675676,1.231436297,113739.2258,99310.40741,184119.1342
SC_BGT_p4,177,2.724137931,1.310344828,53707.36,54885.86957,133838.2447
SC_BGT_p4,87,2.933333333,1.123486636,43430.25,43430.25,66799.23519
SC_BGT_p4,330,2.387755102,1.04620454,109846.1522,97791.46154,165027.1596
SC_BGT_p4,94,2.571428571,1.115749954,96581.91667,96581.91667,192481.7015
SC_BGT_p4,169,2.166666667,0.819891592,184647.8333,170097.5455,206504.896
SC_BGT_p4,49,1.857142857,0.638876565,168261.8571,168261.8571,242369.0706
SC_BGT_p4,310,2.413043478,0.874172577,92951.3913,79247.75,139850.0089
SC_BGT_p4,295,2.0625,0.922095666,179159.2128,146403.7368,224846.7723
SC_BGT_p4,229,2.28125,1.037857619,177179.8065,142209.5172,277751.7386
SC_BGT_p4,139,2.448275862,1.069521546,121338.4444,99688.03846,214479.2169
SC_BGT_p4,285,2.711111111,1.240469843,78493.92857,62659.30769,158211.6881
SC_BGT_p4,158,2.7,1.1,93011.24138,86177.92857,160160.4749
SC_BGT_p4,293,2.735849057,1.361893014,145863.7111,139422.7674,232287.846
SC_BGT_p5,123,2.318181818,1.061147048,167777.8095,157798.45,215619.1447
SC_BGT_p5,293,2.62,1.263170614,130304.9286,130304.9286,239594.3166
SC_BGT_p5,315,2.911111111,1.244047556,121828.2973,104826.4375,180544.6413
SC_BGT_p5,339,2.52,1.135605565,59202.9,47353.36842,92228.5185
SC_BGT_p5,133,2.428571429,0.979379229,98629.08,105965.7826,165090.0256
SC_BGT_p5,670,2.784090909,1.326725837,145019.6849,115476.9344,219162.4727
SC_BGT_p5,89,2.277777778,0.931280812,180153.7778,178989.375,191828.8567
SC_BGT_p5,757,2.596774194,1.135350982,129499.1966,102063.3333,204405.2006
SC_BGT_p5,874,2.721428571,1.225140558,131535.3952,101915.7736,214868.3634
SC_BGT_p5,545,2.477777778,1.343525857,125390.45,120810.2206,209619.3437
SC_BGT_p5,919,2.736486486,1.18185314,111316.697,93195.61062,191587.3193
SC_BGT_p5,767,2.585365854,1.132856159,123146.7627,97211.68817,201674.7814
SC_BGT_p5,461,2.464788732,1.160754804,159872.3333,149407.4032,239621.8059
SC_BGT_p5,118,2.095238095,1.064794275,173484.7,173484.7,241920.9541
SC_BGT_p5,94,2.444444444,1.065740339,92961.17647,92961.17647,168647.3657
SC_BGT_p5,440,2.611111111,1.275360031,89533.76667,69026.34483,203237.3368
SC_BGT_p5,267,2.766666667,0.955103252,97785.44828,91122.64286,159135.7918
SC_BGT_p5,462,2.457142857,1.091338815,165478.7188,153710.322,248894.6799
SC_BGT_p5,309,2.416666667,1.187317237,125397.9767,104810.8684,199103.3811
SC_BGT_p5,161,2.225806452,1.098670088,100754.3929,105888.2692,207809.6078
SC_BGT_p5,148,2.423076923,0.927074676,108913.04,93658.17391,190970.1271
SC_BGT_p5,131,2.761904762,1.108613974,117367.9412,106931.9375,169862.6513
SC_BGT_p5,269,2.433962264,0.981132075,94529.16,86626.85106,170780.1484
SC_BGT_p5,278,2.844444444,1.315810786,71992.90244,63120.34211,132068.8295
SC_BGT_p5,207,2.382352941,0.970588235,105651.6563,99887.3871,163455.5611
SC_BGT_p5,226,2.684210526,1.102754044,127242.9394,130736.5,221618.3322
SC_BGT_p5,244,2.3,0.979795897,182337.9231,132344.9394,252385.4069
SC_BGT_p5,291,2.541666667,1.206895697,68892.61905,59529.59459,132882.5677
SC_BGT_p5,270,2.765957447,1.170792893,77915.30952,76831.26829,176444.225
SC_BGT_p5,156,2.125,0.819679816,123109.2903,98199.82759,186872.3094
SC_BGT_p5,184,2.21875,1.13837535,102192.9667,85685.62963,199881.4064
SC_BGT_p5,296,2.804878049,1.234059575,107021.3889,107021.3889,184676.8747
SC_BGT_p5,332,2.98,1.348925498,81077.18605,52587.12821,162889.5576
SC_BGT_p5,48,2.4,1.019803903,185433.6,185433.6,264876.2338
SC_BGT_p5,444,2.545454545,0.90518642,81006.94595,66196.51471,146148.2554
SC_BGT_p5,382,2.762711864,1.225975683,105366.32,84225.09302,167318.1717
SC_BGT_p5,246,3.333333333,1.471960144,93588.375,80876.95455,164331.4396
SC_BGT_p5,422,2.76744186,1.361210291,128427.9429,114881.3548,214708.3431
SC_BGT_p5,444,2.584415584,0.916666028,65030.59459,52750.55224,121168.5771
SC_BGT_p5,364,2.943396226,1.446075944,118827.2308,101366.1714,179590.2351
SC_BGT_p5,312,2.754716981,1.287174181,148255.2444,124441.8049,221852.6544
SC_BGT_p5,77,2.125,0.78062475,94519,94519,104080.551
SC_BGT_p5,51,2.222222222,0.628539361,144447.4444,144447.4444,155750.2449
SC_BGT_p5,39,1.833333333,0.372677996,132359.5,81832.25,104690.8788
SC_BGT_p5,30,2,0.577350269,77761.83333,77761.83333,82573.84049
SC_BGT_p5,55,2.2,0.871779789,136666.3,125916.5556,201819.7178
SC_BGT_p5,30,2.5,0.5,61872.66667,61872.66667,77499.55049
SC_BGT_p5,31,2.2,0.4,75879,75879,84352.51242
SC_BGT_p5,27,2,1.095445115,94005.8,94005.8,104850.112
SC_BGT_p5,26,2.25,0.829156198,70534.25,70534.25,94291.65814
SC_BGT_p5,295,3.020833333,1.089525572,45629.71429,27072.42105,84661.29845
SC_BGT_p5,116,2.476190476,1.051939144,57160.31579,57160.31579,152326.4463
SC_BGT_p5,578,2.413333333,0.9251066,116588.9429,118208.8929,199434.0243
SC_BGT_p5,281,2.894736842,1.518126853,108029.0645,99381.82759,208553.969
SC_BGT_p5,316,2.760869565,1.087173891,106627.4,75281.70968,169210.9881
SC_BGT_p5,293,3.369565217,1.239892977,53814.66667,47228.11429,106532.4727
SC_BGT_p5,365,2.466666667,1.087300429,125658.4146,120334.3684,205614.0961
SC_BGT_p5,126,2.411764706,1.239488677,137883.0625,137883.0625,229212.6994
SC_BGT_p5,490,2.694117647,1.380737479,111540.4,101317.9219,200751.5328
SC_BGT_p5,378,2.446808511,1.163423244,148091.8333,144629.9487,237305.1247
SC_BGT_p5,253,2.864864865,1.276866142,160416.3448,147599.75,217898.4209
SC_BGT_p5,559,2.595959596,1.262666666,80786.42045,57634.90667,150806.8238
SC_BGT_p5,430,2.328947368,1.104871484,100419.5942,89861.55172,169861.4959
SC_BGT_p5,70,2.333333333,0.869226987,188592.1538,147287.4167,278126.6047
SC_BGT_p5,106,2.307692308,0.605692913,136590.6923,128522.0833,194641.4991
SC_BGT_p5,70,2.777777778,0.916245695,50854,50854,74638.78143
SC_BGT_p5,240,2.783783784,1.165613981,91463.61765,85618.75758,175197.8838
SC_BGT_p5,605,2.627272727,1.189798233,114026.5204,106832.1087,179823.942
SC_BGT_p5,783,2.710144928,1.430530957,144972.6855,93134.21154,235411.1119
SC_BGT_p5,653,2.852173913,1.166514528,98270.52041,89753.97753,159115.8219
SC_BGT_p5,354,2.307692308,1.158111773,91628.52941,85788.66667,147321.9525
SC_BGT_p5,186,2.65625,1.383143499,90073.26923,66947.95652,111094.35
SC_BGT_p5,565,2.9,1.454303957,100807.9545,79418.73214,179659.8443
SC_BGT_p5,640,2.484536082,0.99600648,106094.4659,85470.58333,163294.4319
SC_BGT_p5,643,2.536842105,1.083955003,112771.6118,97507.80556,168157.2548
SC_BGT_p5,590,2.858823529,1.51193636,113701.4167,94524.55,189040.1765
SC_BGT_p5,560,2.72826087,1.114170201,125795.6463,104833.0615,182448.7428
SC_BGT_p5,364,2.328767123,1.007571263,133041.5522,126546.9333,220375.4445
SC_BGT_p5,656,2.323232323,1.05244576,112072.0105,82838.57143,160162.8088
SC_BGT_p5,445,2.325581395,1.175741829,178064.1026,149850.6377,254540.262
SC_BGT_p5,412,2.130952381,0.896816617,150499,143318.6197,220948.0995
SC_BGT_p5,170,2.413793103,1.377585128,120893.7917,96400.08696,224303.8167
SC_BGT_p5,631,2.309278351,1.029070492,119776.086,88283.59155,170314.9173
SC_BGT_p5,558,2.72826087,1.114170201,126199.5732,105342.6308,182206.7058
SC_BGT_p5,158,2.434782609,0.924360505,106018.5455,97526.85714,166868.8612
SC_BGT_p5,618,2.663366337,1.162765802,129649.9022,117867.3837,200999.9299
SC_BGT_p5,512,2.854166667,1.249826377,87044.2875,80415.86667,164103.8886
SC_BGT_p5,317,2.732142857,1.172467962,77809.08511,63727.15909,150211.5311
SC_BGT_p5,560,2.578947368,1.174993369,111720.8182,79899.84286,174679.2714
SC_BGT_p5,666,2.875,1.123931116,96062.86957,90288.5618,183357.9545
SC_BGT_p5,499,2.02,0.882949602,169060.6526,156499.1899,233808.918
SC_BGT_p5,300,2.508474576,0.963272694,95459.61111,75721.57447,157727.0448
SC_BGT_p5,445,2.382022472,0.965769391,156455.0465,140809.4675,209138.8582
SC_BGT_p5,230,2.171428571,1.10804111,158035.8485,141591.6875,236909.9174
SC_BGT_p5,806,2.472972973,1.00972264,116906.2555,92550.30275,162504.7251
SC_BGT_p5,699,2.660714286,1.306259459,99190.31579,78699.10843,179383.5057
SC_BGT_p5,463,2.35106383,0.96433691,163051.8681,142477.358,219488.4221
SC_BGT_p5,699,2.651785714,1.251497827,96776.21053,77810.71429,179099.4348
SC_BGT_p5,241,2.729166667,1.203113727,109607.8095,90873.375,186874.4668
SC_BGT_p5,1134,2.564356436,1.180835764,107843.6954,84343.48551,170818.8923
SC_BGT_p5,116,2.222222222,0.853460639,153645.3889,152894.5625,204738.5655
SC_BGT_p5,742,2.713178295,1.128858918,120259.7815,108335.9712,205241.3328
SC_BGT_p5,820,2.443708609,1.014045479,119572.65,101849.2281,172649.7083
SC_BGT_p5,751,2.641666667,1.256952885,99849.37864,77567.94382,189474.8709
SC_BGT_p5,1042,2.571428571,1.079598481,112409.2948,85362.44604,179603.4995
SC_BGT_p5,224,2.80952381,1.117780438,86760.05128,87472.21622,186216.5765
SC_BGT_p5,274,2.770833333,1.211740885,86784.125,82701.57895,168153.8189
SC_BGT_p5,469,2.319587629,0.868063276,143333.2,130807.8095,192208.8876
SC_BGT_p5,808,2.700636943,1.108536466,102965.331,74444.575,172426.0239
SC_BGT_p5,800,2.703225806,1.125506014,113203.0863,84882.65217,180074.6831
SC_BGT_p5,245,2.659090909,1.146995716,63722.80952,66318.36111,148162.5688
SC_BGT_p5,81,2.25,1.010362971,160521.8182,160521.8182,205353.1089
SC_BGT_p5,331,2.5,1.136515141,82296.31111,79398.09524,169956.6831
SC_BGT_p5,105,2.214285714,0.939496174,173942.8462,173942.8462,251521.4256
SC_BGT_p5,295,2.468085106,1.302225,115409.2683,105641.9167,205842.1482
SC_BGT_p5,694,2.682692308,1.195057313,117916.5238,93538.62667,195196.9816
SC_BGT_p5,1079,2.5,1.032909197,108673.0902,71463.90099,167343.5449
SC_BGT_p5,194,2.594594595,0.820660889,111706.4545,104439.2333,184049.9589
SC_BGT_p5,555,2.611111111,1.19670329,126942.9833,122499.8947,202550.2996
SC_BGT_p5,769,2.430232558,1.253281253,141064.1216,121829.4769,216940.5626
SC_BGT_p5,112,2.142857143,0.832993128,149578.5238,152742.05,232352.0837
SC_BGT_p5,26,2,0.534522484,42398.85714,42398.85714,39466.82409
SC_BGT_p5,374,2.608695652,1.310132102,155485.6721,81162.79167,246449.6789
SC_BGT_p5,224,2.775,1.060365503,90427.55882,54532.25926,148185.7593
SC_BGT_p5,138,2.321428571,0.847415037,190502.1071,141086.2105,205952.0458
SC_BGT_p5,1087,2.639751553,1.161241545,109808.6284,86781.9,183384.6042
SC_BGT_p5,144,2.722222222,1.145307118,89262.88889,89262.88889,171979.0202
SC_BGT_p5,54,2.727272727,1.285648693,60696.66667,60696.66667,89065.03003
SC_BGT_p5,1767,2.35193133,1.155582886,148022.7071,125241.622,219525.2762
SC_BGT_p5,2368,2.284644195,1.064171428,128851.7366,115788.8738,207552.4584
SC_BGT_p5,158,2.48,0.94318609,77591.41667,77591.41667,152188.5227
SC_BGT_p5,154,3.407407407,1.225024845,48006.875,48006.875,144110.7085
SC_BGT_p5,274,2.866666667,1.107549848,83479.46512,75060.8,145898.1613
SC_BGT_p5,208,2,0.778498944,125105.0625,92803.81481,197247.6798
SC_BGT_p5,266,2.4,0.916515139,69629.63158,65203.02703,136920.749
SC_BGT_p5,514,2.853932584,1.241153521,63348.1125,48066.48611,136461.9423
SC_BGT_p5,128,2.210526316,1.150695322,188937.5,188937.5,256332.3689
SC_BGT_p5,255,2.729166667,1.131731405,87483.13333,83009.02273,165375.5204
SC_BGT_p5,166,2.413793103,0.810161388,87949.39286,83241.03846,158885.2304
SC_BGT_p5,185,3.25,1.984313483,64792.66667,63527.05882,108503.9206
SC_BGT_p5,171,2.393939394,1.071373911,179743.4688,170678.931,240342.3375
SC_BGT_p5,74,1.923076923,0.916644253,242356.8462,270805.3636,262339.1606
SC_BGT_p5,37,2.3,1.734935157,176835.5556,121406.2857,273352.5953
SC_BGT_p5,37,2.111111111,0.737027731,157744.1111,157744.1111,213817.2863
SC_BGT_p5,19,2,0.816496581,5971.333333,5971.333333,4357.731239
SC_BGT_p5,18,2.5,1.658312395,186944.5,186944.5,287983.6295
SC_BGT_p5,27,2,0.866025404,195430.75,195430.75,284866.7266
SC_BGT_p5,62,2.5,1.258305739,144510,144510,256894.9944
SC_BGT_p5,242,2.761904762,1.171273703,159094.8718,140054.5294,243311.4376
SC_BGT_p5,118,2.647058824,0.966569219,147978.2857,141406.3077,198169.0021
SC_BGT_p5,127,2.714285714,0.982846069,105894.6,74403.52941,126181.9308
SC_BGT_p5,109,2.45,0.920597632,142179.1765,142179.1765,221143.7664
SC_BGT_p5,179,2.944444444,1.311158191,143388.8125,123252.3571,230868.5273
SC_BGT_p5,153,2.25,0.866025404,130242.375,121623.7931,186176.1967
SC_BGT_p5,53,2.875,1.165922382,25633.83333,25633.83333,30278.35342
SC_BGT_p5,27,2.8,1.720465053,26273.25,26273.25,45204.27991
SC_BGT_p5,35,1.833333333,0.372677996,86913.16667,86913.16667,129348.457
SC_BGT_p5,116,2.315789474,0.976170368,201187.6842,170876.6471,268012.5766
SC_BGT_p5,47,2.857142857,0.638876565,24199,24199,31475.28948
SC_BGT_p5,132,2.956521739,1.267598238,110570.35,110570.35,164636.1231
SC_BGT_p5,466,2.53164557,1.111908418,112638.8493,96844.56061,202531.9809
SC_BGT_p5,179,2.551724138,1.220124553,172799.5417,167949.7826,244068.8353
SC_BGT_p5,120,2.227272727,1.08426004,183483.5909,133407.05,256978.4239
SC_BGT_p5,198,2.606060606,0.951534453,117040.3103,112884.1071,206552.9998
SC_BGT_p5,589,2.154639175,1.058497342,103020.1304,94675.8875,183918.9718
SC_BGT_p5,1204,2.467391304,1.097933701,145055.2364,126129.9924,212008.9359
SC_BGT_p5,172,2.548387097,1.010867072,146572.069,108532.36,194466.2307
SC_BGT_p5,791,2.744444444,1.13098886,79581.30864,43100.01449,158432.5603
SC_BGT_p5,298,2.78,1.153949739,129398.4419,107779.9,209888.0201
SC_BGT_p5,99,2,0.648885685,175950.6842,166568.5333,211403.6756
SC_BGT_p5,307,2.482758621,1.037925306,89009.94444,71156.67347,144275.0052
SC_BGT_p5,211,2.268292683,0.937677209,137334.8049,136306.8684,210058.751
SC_BGT_p5,39,2.111111111,0.874889764,110617.125,110617.125,218464.1105
SC_BGT_p5,13,1.666666667,0.471404521,379168,379168,244421.5707
SC_BGT_p5,9,2,0,53591,53591,32299
SC_BGT_p5,7,1.5,0.5,46178.5,46178.5,39711.5
SC_BGT_p5,26,1.8,0.748331477,165487,165487,260677.854
SC_BGT_p5,470,2.666666667,1.192569588,113776.5897,105155.4118,197745.5684
SC_BGT_p5,684,2.567307692,1.035563977,133164.9579,103845.28,180016.3371
SC_BGT_p5,142,2.56,1.022936948,79319.45455,79319.45455,117829.4667
SC_BGT_p5,468,2.659090909,1.08592612,96681.68293,98910.24324,190561.8711
SC_BGT_p5,144,2.791666667,1.224035902,131732.619,134024.75,206296.7368
SC_BGT_p5,122,2.75,0.62249498,103026.2,103026.2,169265.4065
SC_BGT_p5,300,3.071428571,1.261005969,86811.65714,89281.70588,194226.7228
SC_BGT_p5,103,2.526315789,0.9385555,149809.9474,133982.4118,218076.5237
SC_BGT_p5,662,2.645833333,1.136324179,107866.7778,89078.59211,178404.7008
SC_BGT_p5,226,2.435897436,1.127622227,54584.37143,51767.84848,119288.6941
SC_BGT_p5,457,2.597014925,1.435786762,99806.94643,79242.2449,172435.5365
SC_BGT_p5,16,2.666666667,0.942809042,30494,30494,39202.34297
SC_BGT_p5,15,2.333333333,1.247219129,55401.66667,55401.66667,38858.35365
SC_BGT_p5,18,3,0.816496581,8691,8691,11397.24891
SC_BGT_p5,15,2,0.816496581,83745.66667,83745.66667,2825.826644
SC_BGT_p5,16,2.333333333,0.942809042,55795.33333,55795.33333,38086.19041
SC_BGT_p5,14,2,0.816496581,82821.5,82821.5,3068.5
SC_BGT_p5,16,2.333333333,0.942809042,55795.33333,55795.33333,38086.19041
SC_BGT_p5,1169,2.532894737,1.11754997,125526.7368,92066.16364,202522.117
SC_BGT_p5,16,1.666666667,0.471404521,149046,149046,157769.2981
SC_BGT_p5,16,2.666666667,0.942809042,29982.33333,29982.33333,39543.94664
SC_BGT_p5,15,2.333333333,0.942809042,55795.33333,55795.33333,38086.19041
SC_BGT_p5,961,2.513761468,1.154287412,132811.87,124316.1977,224737.2874
SC_BGT_p5,1178,2.597315436,1.2580984,142397.8976,103709.9902,215666.9163
SC_BGT_p5,92,2.642857143,1.108869621,207186.5833,200172.2727,235824.5132
SC_BGT_p5,1305,2.376518219,1.07978069,130219.8326,98639.64327,198521.5072
SC_BGT_p5,1016,2.431034483,1.151391996,169162.6859,118699.7739,227521.0889
SC_BGT_p5,389,2.2,0.979795897,146753.8939,127449.2407,217459.799
SC_BGT_p5,204,2.592592593,0.913246519,75613,80195.25,161939.6192
SC_BGT_p5,135,2.333333333,1.027402334,167364.6818,160759.75,232066.4275
SC_BGT_p5,525,2.296703297,1.042972353,141276.3377,130904.6471,229689.0682
SC_BGT_p5,822,2.358490566,1.106203314,114704.9197,102608.6829,208808.3821
SC_BGT_p5,788,2.478571429,1.221637409,119499.5391,91911.56481,207337.8614
SC_BGT_p5,286,2.911111111,1.170417252,113609.8,101568.5263,227503.3801
SC_BGT_p5,1299,2.368852459,1.009794815,119465.125,96281.62644,191030.6853
SC_BGT_p5,1034,2.434065934,1.121000317,162542.5031,115521.8632,225308.8812
SC_BGT_p5,158,2.382352941,0.970588235,158360,134217.25,214649.1114
SC_BGT_p5,136,2.260869565,1.150326657,177897.619,177897.619,260524.8591
SC_BGT_p5,162,2.222222222,0.955813919,162058.1852,109987.8333,238825.2865
SC_BGT_p5,961,2.481927711,1.235630133,122005.1382,94836.39844,205797.038
SC_BGT_p5,591,2.541666667,1.117257306,138296.186,123050.1316,216776.9226
SC_BGT_p5,93,2.25,0.829156198,60313.16667,61938.63636,111704.9333
SC_BGT_p5,86,2.875,1.165922382,123767.375,123767.375,224456.1964
SC_BGT_p5,98,2.5,0.906326967,152469.6154,152469.6154,245312.376
SC_BGT_p5,100,2.8125,1.073472752,134741.2308,107540.7273,149848.8674
SC_BGT_p5,73,2,0.755928946,80936.76923,80936.76923,83031.3521
SC_BGT_p5,134,2.555555556,0.895806416,170994.1875,176667.8,229685.6036
SC_BGT_p5,74,2.461538462,0.842650088,28676.25,27632.90909,29808.20219
SC_BGT_p5,189,3,1.270977819,130390.0476,118728.1111,215050.7181
SC_BGT_p5,1320,2.399193548,0.994906056,118359.7857,94523.38333,195216.3065
SC_BGT_p5,866,2.477124183,1.132323468,125219.8,100284.864,213203.001
SC_BGT_p5,204,2.657142857,1.093953698,105883.7586,74600.3913,122804.8931
SC_BGT_p5,120,2.181818182,1.028518954,147164.3,150367.2632,228993.9298
SC_BGT_p5,1023,2.446927374,1.073411025,138027.7267,99423.23577,210158.2165
SC_BGT_p5,140,2.074074074,1.015652533,148731.1852,149595.8,235915.1544
SC_BGT_p5,113,2.315789474,0.798197415,138274.4737,127081.5882,140124.922
SC_BGT_p5,851,2.313253012,1.074655572,116580.6908,94543.77444,211604.8327
SC_BGT_p5,115,3.111111111,0.936238864,43471.05556,43471.05556,52764.96351
SC_BGT_p5,168,2.64516129,0.899762947,115185.8387,91131.67857,158999.4962
SC_BGT_p5,99,2.75,0.829156198,81656.85,82825,97020.14503
SC_BGT_p5,91,2.285714286,0.93313895,144036.0952,142655.4444,151715.3079
SC_BGT_p5,635,2.076923077,1.06110837,193427.0471,170712.6944,256952.3688
SC_BGT_p5,580,2.459183673,1.070650835,94904.66667,52325.61194,151726.5115
SC_BGT_p5,99,2.35,1.013656747,92538.45,64019.92308,82200.65415
SC_BGT_p5,560,2.46875,1.126879218,127855.6444,97339.39394,195809.6756
SC_BGT_p5,580,2.149425287,0.977079105,174424.619,154140,249040.8794
SC_BGT_p5,141,3.038461538,1.159601033,86088.73913,77077.13636,134370.7732
SC_BGT_p5,268,2.659574468,1.135062014,73118.75556,71402.97619,150076.183
SC_BGT_p5,759,2.5,1.185854123,143803.1624,111750.9902,235221.963
SC_BGT_p5,137,2.730769231,1.630424492,183976.1364,183976.1364,273936.2983
SC_BGT_p5,16,2.333333333,0.942809042,56900.33333,56900.33333,36526.68139
SC_BGT_p5,845,2.525179856,1.114527582,145753.256,108480.1321,232312.9612
SC_BGT_p5,17,2.666666667,1.247219129,29430.33333,29430.33333,35594.52496
SC_BGT_p5,1004,2.372093023,1.131437773,88639.63804,72229.8806,167984.2459
SC_BGT_p5,16,2.333333333,0.942809042,38798,38798,29176.39995
SC_BGT_p5,15,2.333333333,0.942809042,55795.33333,55795.33333,38086.19041
SC_BGT_p5,752,2.69047619,1.116003966,103679.8246,85613.1828,179723.9984
SC_BGT_p5,17,3,1.414213562,29039.66667,29039.66667,40199.8103
SC_BGT_p5,14,1.333333333,0.942809042,95229.5,95229.5,9339.5
SC_BGT_p5,1139,2.391812866,1.099570724,117261.125,94981.86364,199511.9322
SC_BGT_p5,16,2.333333333,0.942809042,39029,39029,29229.63446
SC_BGT_p5,17,2.666666667,0.942809042,29982.33333,29982.33333,39543.94664
SC_BGT_p5,1079,2.36746988,1.060189621,123677.8808,97105.12308,205617.7285
SC_BGT_p5,219,2.292682927,1.017982281,133821.0541,119073.8182,193777.3878
SC_BGT_p5,108,2.25,0.993730346,87129.31579,57456.8,103197.1852
SC_BGT_p5,142,2.454545455,0.838140405,142237.2273,126434.1875,166676.7369
SC_BGT_p5,726,2.41221374,1.017932563,126639.3162,90692.60396,217956.4473
SC_BGT_p5,240,2.263157895,0.991654931,86227.17647,80936.03125,172619.3773
SC_BGT_p5,251,2.355555556,0.969663299,134783.4762,115518.6316,235639.2544
SC_BGT_p5,549,2.29787234,1.039944631,164267.4943,152068.8659,235053.841
SC_BGT_p5,529,2.359550562,1.104100539,113543.7692,85469.75362,193948.5738
SC_BGT_p5,647,2.361344538,1.074776447,117106.8286,93054.60227,212743.6723
SC_BGT_p5,539,2.303370787,1.053666625,117772.15,91024.94366,201706.678
SC_BGT_p5,117,2.5,0.866025404,138078.0769,130133.4167,192753.2015
SC_BGT_p5,100,2.2,0.8,135111.04,101387.4737,162780.3353
SC_BGT_p5,188,1.852941176,0.911764706,172581.7273,159899.8929,214752.9901
SC_BGT_p5,902,2.352941176,1.076004399,134687.7,107802.8815,211067.0099
SC_BGT_p5,211,2.214285714,0.939496174,180933.92,162720.9,218444.4139
SC_BGT_p5,135,2.1,1.135781669,240698.4737,241103.1667,281512.459
SC_BGT_p5,236,2.486486486,1.176840057,168346.3429,114678.4194,255404.1351
SC_BGT_p5,796,2.647540984,1.179900879,84739.5514,55976.92135,132858.3435
SC_BGT_p5,299,3.019607843,1.228584329,85291.61364,83713.54762,168320.2152
SC_BGT_p5,100,2.55,0.920597632,92832.73684,85022.66667,165681.4324
SC_BGT_p5,238,2.341463415,1.201822926,98030.54286,98030.54286,190949.5938
SC_BGT_p5,330,2.62745098,1.136916785,108308.6087,81461.61538,190153.4216
SC_BGT_p5,98,2.777777778,0.785674201,75034.5,75034.5,122268.4045
SC_BGT_p5,241,2.25,0.968245837,104932.4222,108977.6279,198954.8772
SC_BGT_p5,215,2.620689655,1.126905837,95241.95652,95241.95652,157660.3144
SC_BGT_p5,701,2.553191489,1.293330035,143911.7229,114575.9861,236515.8807
SC_BGT_p5,10,2.5,0.5,12034,12034,1938
SC_BGT_p5,483,2.597402597,1.153872534,123592.2353,120320.4,201276.1498
SC_BGT_p5,1068,2.56875,1.349175095,118794.8345,98747.248,199645.9602
SC_BGT_p5,1320,2.578313253,1.152477498,123386.4043,103834.3443,202833.0395
SC_BGT_p5,1451,2.697115385,1.216707152,143031.8603,114961.1946,222926.8131
SC_BGT_p5,163,2.125,0.892678554,153624.2667,153624.2667,228212.4967
SC_BGT_p5,320,2.490196078,1.33390991,156634.5682,137697.2308,217724.6088
SC_BGT_p5,119,2.368421053,1.17922929,184911.1053,184911.1053,273647.911
SC_BGT_p5,1301,2.613496933,1.173977317,147238.2681,127826.5739,224390.3063
SC_BGT_p5,981,2.657142857,1.277114094,114989.9815,103716.9412,219533.6666
SC_BGT_p5,1514,2.653679654,1.234942858,142661.8366,106089.7012,229510.964
SC_BGT_p5,1997,2.389121339,1.165780783,178629.6759,158538.2556,242617.5993
SC_BGT_p5,117,2.6,1.2,149583.2941,149583.2941,256196.6957
SC_BGT_p5,378,2.371428571,1.08458588,142324.625,140070.3492,233887.8723
SC_BGT_p5,376,2.381578947,1.202706436,174630.3919,100968.6379,252856.2592
SC_BGT_p5,227,2.829268293,1.00976788,94528.59459,95796.27778,176143.1202
SC_BGT_p5,704,2.305084746,1.123768438,137142.1964,93023.9186,208009.888
SC_BGT_p5,456,2.461538462,1.140088927,103511.9714,91703.08929,183443.5526
SC_BGT_p5,226,3,1.441153384,133230.35,109104.4444,243548.2124
SC_BGT_p5,628,2.816091954,1.088378902,111762.4103,81728.86885,184086.1415
